unnamed:_0,area,item,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
23473,75,8,2008,13839,1738.0,12598.66,17.34
23474,75,0,2009,116481,1738.0,11531.33,17.4
23475,75,1,2009,30290,1738.0,11531.33,17.4
23476,75,2,2009,119284,1738.0,11531.33,17.4
23477,75,3,2009,133353,1738.0,11531.33,17.4
23478,75,4,2009,73926,1738.0,11531.33,17.4
23479,75,5,2009,38250,1738.0,11531.33,17.4
23480,75,6,2009,17214,1738.0,11531.33,17.4
23481,75,7,2009,164141,1738.0,11531.33,17.4
23482,75,8,2009,14315,1738.0,11531.33,17.4
23483,75,0,2010,117650,1738.0,15590.54,16.97
23484,75,1,2010,30999,1738.0,15590.54,16.97
23485,75,2,2010,128578,1738.0,15590.54,16.97
23486,75,3,2010,131588,1738.0,15590.54,16.97
23487,75,4,2010,72850,1738.0,15590.54,16.97
23488,75,5,2010,29412,1738.0,15590.54,16.97
23489,75,6,2010,17758,1738.0,15590.54,16.97
23490,75,7,2010,167924,1738.0,15590.54,16.97
23491,75,8,2010,14224,1738.0,15590.54,16.97
23492,75,0,2011,118328,1738.0,15436.91,17.03
23493,75,1,2011,31866,1738.0,15436.91,17.03
23494,75,2,2011,132389,1738.0,15436.91,17.03
23495,75,3,2011,137379,1738.0,15436.91,17.03
23496,75,4,2011,72980,1738.0,15436.91,17.03
23497,75,5,2011,33571,1738.0,15436.91,17.03
23498,75,6,2011,18091,1738.0,15436.91,17.03
23499,75,7,2011,180910,1738.0,15436.91,17.03
23500,75,8,2011,14719,1738.0,15436.91,17.03
23501,75,0,2012,121015,1738.0,18885.82,17.68
23502,75,1,2012,33084,1738.0,18885.82,17.68
23503,75,2,2012,137377,1738.0,18885.82,17.68
23504,75,3,2012,143316,1738.0,18885.82,17.68
23505,75,4,2012,77851,1738.0,18885.82,17.68
23506,75,5,2012,35629,1738.0,18885.82,17.68
23507,75,6,2012,18212,1738.0,18885.82,17.68
23508,75,7,2012,174591,1738.0,18885.82,17.68
23509,75,8,2012,14891,1738.0,18885.82,17.68
23510,75,0,2013,121025,1738.0,17942.97,17.0
23511,75,1,2013,32686,1738.0,17942.97,17.0
23512,75,2,2013,128177,1738.0,17942.97,17.0
23513,75,3,2013,144125,1738.0,17942.97,17.0
23514,75,4,2013,77112,1738.0,17942.97,17.0
23515,75,5,2013,38171,1738.0,17942.97,17.0
23516,75,6,2013,17893,1738.0,17942.97,17.0
23517,75,7,2013,183363,1738.0,17942.97,17.0
23518,75,8,2013,14976,1738.0,17942.97,17.0
23519,76,1,1990,49126,600.0,5422.0,9.2
23520,76,3,1990,197853,600.0,5422.0,9.2
23521,76,8,1990,39575,600.0,5422.0,9.2
23522,76,1,1991,48468,600.0,5422.0,7.9
23523,76,3,1991,167589,600.0,5422.0,7.9
23524,76,8,1991,38032,600.0,5422.0,7.9
23525,76,1,1992,36699,600.0,7363.0,8.65
23526,76,3,1992,133086,600.0,7363.0,8.65
23527,76,8,1992,30635,600.0,7363.0,8.65
23528,76,1,1993,53160,600.0,8825.0,7.67
23529,76,3,1993,206004,600.0,8825.0,7.67
23530,76,8,1993,33279,600.0,8825.0,7.67
23531,76,1,1994,37503,600.0,9330.0,8.78
23532,76,3,1994,135853,600.0,9330.0,8.78
23533,76,8,1994,31817,600.0,9330.0,8.78
23534,76,1,1995,49586,600.0,7136.0,8.16
23535,76,3,1995,163505,600.0,7136.0,8.16
23536,76,8,1995,36015,600.0,7136.0,8.16
23537,76,1,1996,50514,600.0,9824.0,6.71
23538,76,3,1996,202826,600.0,9824.0,6.71
23539,76,8,1996,34574,600.0,9824.0,6.71
23540,76,1,1997,54011,600.0,9501.0,7.81
23541,76,3,1997,159025,600.0,9501.0,7.81
23542,76,8,1997,32064,600.0,9501.0,7.81
23543,76,1,1998,58272,600.0,8699.0,8.17
23544,76,3,1998,200375,600.0,8699.0,8.17
23545,76,8,1998,36243,600.0,8699.0,8.17
23546,76,1,1999,57506,600.0,8466.0,8.96
23547,76,3,1999,157170,600.0,8466.0,8.96
23548,76,8,1999,35042,600.0,8466.0,8.96
23549,76,1,2000,60637,600.0,8848.0,9.56
23550,76,3,2000,193762,600.0,8848.0,9.56
23551,76,8,2000,32268,600.0,8848.0,9.56
23552,76,1,2001,60683,600.0,8855.0,8.26
23553,76,3,2001,162270,600.0,8855.0,8.26
23554,76,8,2001,35336,600.0,8855.0,8.26
23555,76,1,2002,61563,600.0,10358.0,9.14
23556,76,3,2002,193220,600.0,10358.0,9.14
23557,76,8,2002,38539,600.0,10358.0,9.14
23558,76,1,2004,56935,600.0,8726.0,8.33
23559,76,3,2004,196266,600.0,8726.0,8.33
23560,76,6,2004,16007,600.0,8726.0,8.33
23561,76,8,2004,42811,600.0,8726.0,8.33
23562,76,1,2005,57329,600.0,16039.0,8.43
23563,76,3,2005,176293,600.0,16039.0,8.43
23564,76,6,2005,11284,600.0,16039.0,8.43
23565,76,8,2005,39545,600.0,16039.0,8.43
23566,76,1,2006,41609,600.0,17101.0,8.64
23567,76,3,2006,150394,600.0,17101.0,8.64
23568,76,6,2006,11429,600.0,17101.0,8.64
23569,76,8,2006,32447,600.0,17101.0,8.64
23570,76,1,2007,65743,600.0,18721.0,9.32
23571,76,3,2007,207006,600.0,18721.0,9.32
23572,76,6,2007,15813,600.0,18721.0,9.32
23573,76,8,2007,39381,600.0,18721.0,9.32
23574,76,1,2008,58149,600.0,20611.02,9.51
23575,76,3,2008,190607,600.0,20611.02,9.51
23576,76,6,2008,15224,600.0,20611.02,9.51
23577,76,8,2008,40716,600.0,20611.02,9.51
23578,76,1,2009,62262,600.0,18493.03,8.5
23579,76,3,2009,191018,600.0,18493.03,8.5
23580,76,6,2009,16457,600.0,18493.03,8.5
23581,76,8,2009,41725,600.0,18493.03,8.5
23582,76,1,2010,59824,600.0,19449.02,7.67
23583,76,3,2010,210838,600.0,19449.02,7.67
23584,76,6,2010,13757,600.0,19449.02,7.67
23585,76,8,2010,44290,600.0,19449.02,7.67
23586,76,1,2011,71770,600.0,21779.27,8.84
23587,76,3,2011,230338,600.0,21779.27,8.84
23588,76,6,2011,15913,600.0,21779.27,8.84
23589,76,8,2011,41348,600.0,21779.27,8.84
23590,76,1,2012,73481,600.0,21885.99,8.48
23591,76,3,2012,243751,600.0,21885.99,8.48
23592,76,6,2012,17076,600.0,21885.99,8.48
23593,76,8,2012,41438,600.0,21885.99,8.48
23594,76,1,2013,65761,600.0,22204.46,9.32
23595,76,3,2013,210624,600.0,22204.46,9.32
23596,76,8,2013,44367,600.0,22204.46,9.32
23597,77,1,1990,30334,854.0,9357.0,16.55
23598,77,3,1990,111599,854.0,9357.0,16.55
23599,77,4,1990,46142,854.0,9357.0,16.55
23600,77,7,1990,81250,854.0,9357.0,16.55
23601,77,8,1990,14269,854.0,9357.0,16.55
23602,77,9,1990,104819,854.0,9357.0,16.55
23603,77,1,1991,30411,854.0,9357.0,16.09
23604,77,3,1991,126513,854.0,9357.0,16.09
23605,77,4,1991,50940,854.0,9357.0,16.09
23606,77,7,1991,77143,854.0,9357.0,16.09
23607,77,8,1991,20982,854.0,9357.0,16.09
23608,77,9,1991,77020,854.0,9357.0,16.09
23609,77,1,1992,34547,854.0,6117.0,15.95
23610,77,3,1992,143260,854.0,6117.0,15.95
23611,77,4,1992,51948,854.0,6117.0,15.95
23612,77,7,1992,90000,854.0,6117.0,15.95
23613,77,8,1992,12914,854.0,6117.0,15.95
23614,77,9,1992,81455,854.0,6117.0,15.95
23615,77,1,1993,37231,854.0,8985.0,15.33
23616,77,3,1993,139420,854.0,8985.0,15.33
23617,77,4,1993,52273,854.0,8985.0,15.33
23618,77,7,1993,91427,854.0,8985.0,15.33
23619,77,8,1993,16861,854.0,8985.0,15.33
23620,77,9,1993,102035,854.0,8985.0,15.33
23621,77,1,1994,40939,854.0,9580.0,16.12
23622,77,3,1994,144950,854.0,9580.0,16.12
23623,77,4,1994,54776,854.0,9580.0,16.12
23624,77,7,1994,93857,854.0,9580.0,16.12
23625,77,8,1994,19667,854.0,9580.0,16.12
23626,77,9,1994,74403,854.0,9580.0,16.12
23627,77,1,1995,43624,854.0,11815.0,17.23
23628,77,3,1995,148462,854.0,11815.0,17.23
23629,77,4,1995,57329,854.0,11815.0,17.23
23630,77,7,1995,95537,854.0,11815.0,17.23
23631,77,8,1995,13872,854.0,11815.0,17.23
23632,77,9,1995,108140,854.0,11815.0,17.23
23633,77,1,1996,46766,854.0,12457.0,16.12
23634,77,3,1996,145807,854.0,12457.0,16.12
23635,77,4,1996,60906,854.0,12457.0,16.12
23636,77,7,1996,96796,854.0,12457.0,16.12
23637,77,8,1996,17139,854.0,12457.0,16.12
23638,77,9,1996,90960,854.0,12457.0,16.12
23639,77,1,1997,49592,854.0,12750.0,17.1
23640,77,3,1997,123949,854.0,12750.0,17.1
23641,77,4,1997,57529,854.0,12750.0,17.1
23642,77,7,1997,98591,854.0,12750.0,17.1
23643,77,8,1997,11905,854.0,12750.0,17.1
23644,77,9,1997,167258,854.0,12750.0,17.1
23645,77,1,1998,53704,854.0,14389.0,16.4
23646,77,3,1998,137551,854.0,14389.0,16.4
23647,77,4,1998,59872,854.0,14389.0,16.4
23648,77,7,1998,106556,854.0,14389.0,16.4
23649,77,8,1998,10151,854.0,14389.0,16.4
23650,77,9,1998,161538,854.0,14389.0,16.4
23651,77,1,1999,57089,854.0,15411.0,16.09
23652,77,3,1999,156482,854.0,15411.0,16.09
23653,77,4,1999,59924,854.0,15411.0,16.09
23654,77,7,1999,88745,854.0,15411.0,16.09
23655,77,8,1999,15986,854.0,15411.0,16.09
23656,77,9,1999,145941,854.0,15411.0,16.09
23657,77,1,2000,57808,854.0,15470.0,16.23
23658,77,3,2000,138196,854.0,15470.0,16.23
23659,77,4,2000,59772,854.0,15470.0,16.23
23660,77,7,2000,85159,854.0,15470.0,16.23
23661,77,8,2000,15678,854.0,15470.0,16.23
23662,77,9,2000,149690,854.0,15470.0,16.23
23663,77,1,2001,58929,854.0,15503.0,16.2
23664,77,3,2001,149725,854.0,15503.0,16.2
23665,77,4,2001,58523,854.0,15503.0,16.2
23666,77,7,2001,83626,854.0,15503.0,16.2
23667,77,8,2001,8371,854.0,15503.0,16.2
23668,77,9,2001,145819,854.0,15503.0,16.2
23669,77,1,2002,57285,854.0,17452.0,16.19
23670,77,3,2002,161642,854.0,17452.0,16.19
23671,77,4,2002,57862,854.0,17452.0,16.19
23672,77,7,2002,82168,854.0,17452.0,16.19
23673,77,8,2002,17904,854.0,17452.0,16.19
23674,77,9,2002,150154,854.0,17452.0,16.19
23675,77,1,2004,57869,854.0,16942.0,16.31
23676,77,3,2004,169935,854.0,16942.0,16.31
23677,77,4,2004,58527,854.0,16942.0,16.31
23678,77,7,2004,81356,854.0,16942.0,16.31
23679,77,8,2004,15625,854.0,16942.0,16.31
23680,77,9,2004,155006,854.0,16942.0,16.31
23681,77,1,2005,46805,854.0,16353.0,16.43
23682,77,3,2005,147282,854.0,16353.0,16.43
23683,77,4,2005,55044,854.0,16353.0,16.43
23684,77,7,2005,82279,854.0,16353.0,16.43
23685,77,8,2005,6644,854.0,16353.0,16.43
23686,77,9,2005,156771,854.0,16353.0,16.43
23687,77,1,2006,52885,854.0,15702.0,16.84
23688,77,3,2006,161059,854.0,15702.0,16.84
23689,77,4,2006,58551,854.0,15702.0,16.84
23690,77,7,2006,78125,854.0,15702.0,16.84
23691,77,8,2006,23847,854.0,15702.0,16.84
23692,77,9,2006,166667,854.0,15702.0,16.84
23693,77,1,2007,58412,854.0,16682.39,16.11
23694,77,3,2007,167685,854.0,16682.39,16.11
23695,77,4,2007,58062,854.0,16682.39,16.11
23696,77,7,2007,78788,854.0,16682.39,16.11
23697,77,8,2007,18630,854.0,16682.39,16.11
23698,77,9,2007,165625,854.0,16682.39,16.11
23699,77,1,2008,63278,854.0,17080.26,16.12
23700,77,3,2008,157519,854.0,17080.26,16.12
23701,77,4,2008,57219,854.0,17080.26,16.12
23702,77,7,2008,79412,854.0,17080.26,16.12
23703,77,8,2008,23028,854.0,17080.26,16.12
23704,77,9,2008,163636,854.0,17080.26,16.12
23705,77,1,2009,66936,854.0,13984.91,16.84
23706,77,3,2009,164431,854.0,13984.91,16.84
23707,77,4,2009,56818,854.0,13984.91,16.84
23708,77,7,2009,132882,854.0,13984.91,16.84
23709,77,8,2009,17008,854.0,13984.91,16.84
23710,77,9,2009,163683,854.0,13984.91,16.84
23711,77,1,2010,69295,854.0,13774.18,16.5
23712,77,3,2010,150341,854.0,13774.18,16.5
23713,77,4,2010,58453,854.0,13774.18,16.5
23714,77,7,2010,183175,854.0,13774.18,16.5
23715,77,8,2010,14305,854.0,13774.18,16.5
23716,77,9,2010,165605,854.0,13774.18,16.5
23717,77,1,2011,81040,854.0,14024.98,16.91
23718,77,3,2011,147088,854.0,14024.98,16.91
23719,77,4,2011,58855,854.0,14024.98,16.91
23720,77,7,2011,253007,854.0,14024.98,16.91
23721,77,8,2011,12002,854.0,14024.98,16.91
23722,77,9,2011,167204,854.0,14024.98,16.91
23723,77,1,2012,83042,854.0,12444.24,16.24
23724,77,3,2012,177890,854.0,12444.24,16.24
23725,77,4,2012,59995,854.0,12444.24,16.24
23726,77,7,2012,213756,854.0,12444.24,16.24
23727,77,8,2012,10766,854.0,12444.24,16.24
23728,77,9,2012,165217,854.0,12444.24,16.24
23729,77,1,2013,83149,854.0,10126.8,16.77
23730,77,3,2013,182243,854.0,10126.8,16.77
23731,77,4,2013,59699,854.0,10126.8,16.77
23732,77,7,2013,224367,854.0,10126.8,16.77
23733,77,8,2013,17635,854.0,10126.8,16.77
23734,77,9,2013,169492,854.0,10126.8,16.77
23735,78,1,1990,135000,74.0,3.0,27.38
23736,78,3,1990,96667,74.0,3.0,27.38
23737,78,8,1990,22996,74.0,3.0,27.38
23738,78,1,1991,121818,74.0,3.0,26.77
23739,78,3,1991,100909,74.0,3.0,26.77
23740,78,8,1991,23048,74.0,3.0,26.77
23741,78,1,1992,124583,74.0,3.0,26.22
23742,78,3,1992,97727,74.0,3.0,26.22
23743,78,8,1992,23088,74.0,3.0,26.22
23744,78,1,1993,126667,74.0,3.0,27.1
23745,78,3,1993,100000,74.0,3.0,27.1
23746,78,8,1993,23103,74.0,3.0,27.1
23747,78,1,1994,124074,74.0,3.0,27.59
23748,78,3,1994,98182,74.0,3.0,27.59
23749,78,8,1994,23065,74.0,3.0,27.59
23750,78,1,1995,125806,74.0,4.0,27.16
23751,78,3,1995,91667,74.0,4.0,27.16
23752,78,8,1995,22969,74.0,4.0,27.16
23753,78,1,1996,125692,74.0,6.0,27.66
23754,78,3,1996,104000,74.0,6.0,27.66
23755,78,8,1996,22881,74.0,6.0,27.66
23756,78,1,1997,125694,74.0,21.5,27.23
23757,78,3,1997,101429,74.0,21.5,27.23
23758,78,8,1997,23077,74.0,21.5,27.23
23759,78,1,1998,124348,74.0,37.0,28.48
23760,78,3,1998,103333,74.0,37.0,28.48
23761,78,8,1998,22951,74.0,37.0,28.48
23762,78,1,1999,124639,74.0,52.5,28.62
23763,78,3,1999,93333,74.0,52.5,28.62
23764,78,8,1999,23056,74.0,52.5,28.62
23765,78,1,2000,125175,74.0,68.0,28.06
23766,78,3,2000,86667,74.0,68.0,28.06
23767,78,8,2000,23056,74.0,68.0,28.06
23768,78,1,2001,125299,74.0,68.0,28.36
23769,78,3,2001,80000,74.0,68.0,28.36
23770,78,8,2001,23333,74.0,68.0,28.36
23771,78,1,2002,124627,74.0,68.0,28.25
23772,78,3,2002,75000,74.0,68.0,28.25
23773,78,8,2002,22727,74.0,68.0,28.25
23774,78,1,2004,126304,74.0,68.0,28.2
23775,78,3,2004,80000,74.0,68.0,28.2
23776,78,8,2004,24444,74.0,68.0,28.2
23777,78,1,2005,124776,74.0,68.0,28.09
23778,78,3,2005,95169,74.0,68.0,28.09
23779,78,8,2005,23333,74.0,68.0,28.09
23780,78,1,2006,118571,74.0,68.0,28.12
23781,78,3,2006,103333,74.0,68.0,28.12
23782,78,8,2006,20000,74.0,68.0,28.12
23783,78,1,2007,181429,74.0,68.0,28.23
23784,78,3,2007,100000,74.0,68.0,28.23
23785,78,8,2007,23188,74.0,68.0,28.23
23786,78,1,2008,181429,74.0,68.0,27.92
23787,78,3,2008,100000,74.0,68.0,27.92
23788,78,8,2008,30000,74.0,68.0,27.92
23789,78,1,2009,192857,74.0,68.0,28.17
23790,78,3,2009,110000,74.0,68.0,28.17
23791,78,8,2009,23333,74.0,68.0,28.17
23792,78,1,2010,207556,74.0,68.0,28.93
23793,78,3,2010,92000,74.0,68.0,28.93
23794,78,8,2010,22500,74.0,68.0,28.93
23795,78,1,2011,125556,74.0,68.0,28.23
23796,78,3,2011,180000,74.0,68.0,28.23
23797,78,8,2011,23636,74.0,68.0,28.23
23798,78,1,2012,124894,74.0,68.0,28.54
23799,78,3,2012,120000,74.0,68.0,28.54
23800,78,8,2012,22857,74.0,68.0,28.54
23801,78,1,2013,124845,74.0,68.0,28.68
23802,78,3,2013,109298,74.0,68.0,28.68
23803,78,8,2013,22632,74.0,68.0,28.68
23804,79,1,1990,27606,637.0,25255.0,12.26
23805,79,3,1990,109996,637.0,25255.0,12.26
23806,79,4,1990,16667,637.0,25255.0,12.26
23807,79,5,1990,6731,637.0,25255.0,12.26
23808,79,6,1990,7421,637.0,25255.0,12.26
23809,79,8,1990,32351,637.0,25255.0,12.26
23810,79,1,1991,40766,637.0,19898.0,10.55
23811,79,3,1991,79732,637.0,19898.0,10.55
23812,79,4,1991,14560,637.0,19898.0,10.55
23813,79,5,1991,15750,637.0,19898.0,10.55
23814,79,6,1991,16544,637.0,19898.0,10.55
23815,79,8,1991,25406,637.0,19898.0,10.55
23816,79,1,1992,20469,637.0,15134.0,11.55
23817,79,3,1992,118962,637.0,15134.0,11.55
23818,79,4,1992,23742,637.0,15134.0,11.55
23819,79,5,1992,5500,637.0,15134.0,11.55
23820,79,6,1992,7619,637.0,15134.0,11.55
23821,79,8,1992,21950,637.0,15134.0,11.55
23822,79,1,1993,26054,637.0,24252.0,10.78
23823,79,3,1993,148950,637.0,24252.0,10.78
23824,79,4,1993,30351,637.0,24252.0,10.78
23825,79,5,1993,9788,637.0,24252.0,10.78
23826,79,6,1993,12698,637.0,24252.0,10.78
23827,79,8,1993,23291,637.0,24252.0,10.78
23828,79,1,1994,31317,637.0,21811.0,12.7
23829,79,3,1994,118525,637.0,21811.0,12.7
23830,79,4,1994,32835,637.0,21811.0,12.7
23831,79,5,1994,9406,637.0,21811.0,12.7
23832,79,6,1994,15525,637.0,21811.0,12.7
23833,79,8,1994,25435,637.0,21811.0,12.7
23834,79,1,1995,31915,637.0,20113.0,11.21
23835,79,3,1995,123608,637.0,20113.0,11.21
23836,79,4,1995,39030,637.0,20113.0,11.21
23837,79,5,1995,7633,637.0,20113.0,11.21
23838,79,6,1995,14701,637.0,20113.0,11.21
23839,79,8,1995,30903,637.0,20113.0,11.21
23840,79,1,1996,29319,637.0,17425.0,10.71
23841,79,3,1996,139763,637.0,17425.0,10.71
23842,79,4,1996,27075,637.0,17425.0,10.71
23843,79,5,1996,5875,637.0,17425.0,10.71
23844,79,6,1996,14104,637.0,17425.0,10.71
23845,79,8,1996,17645,637.0,17425.0,10.71
23846,79,1,1997,42171,637.0,15349.0,10.46
23847,79,3,1997,126636,637.0,15349.0,10.46
23848,79,4,1997,26766,637.0,15349.0,10.46
23849,79,5,1997,19258,637.0,15349.0,10.46
23850,79,6,1997,20032,637.0,15349.0,10.46
23851,79,8,1997,30103,637.0,15349.0,10.46
23852,79,1,1998,27892,637.0,13979.0,11.37
23853,79,3,1998,128302,637.0,13979.0,11.37
23854,79,4,1998,29791,637.0,13979.0,11.37
23855,79,5,1998,16636,637.0,13979.0,11.37
23856,79,6,1998,13913,637.0,13979.0,11.37
23857,79,8,1998,25963,637.0,13979.0,11.37
23858,79,1,1999,36403,637.0,11280.0,12.34
23859,79,3,1999,144957,637.0,11280.0,12.34
23860,79,4,1999,24427,637.0,11280.0,12.34
23861,79,5,1999,16414,637.0,11280.0,12.34
23862,79,6,1999,18724,637.0,11280.0,12.34
23863,79,8,1999,27993,637.0,11280.0,12.34
23864,79,1,2000,17128,637.0,9427.4,12.44
23865,79,3,2000,123276,637.0,9427.4,12.44
23866,79,4,2000,26441,637.0,9427.4,12.44
23867,79,5,2000,13874,637.0,9427.4,12.44
23868,79,6,2000,7659,637.0,9427.4,12.44
23869,79,8,2000,22996,637.0,9427.4,12.44
23870,79,1,2001,31232,637.0,7871.1,11.9
23871,79,3,2001,144769,637.0,7871.1,11.9
23872,79,4,2001,12632,637.0,7871.1,11.9
23873,79,5,2001,13381,637.0,7871.1,11.9
23874,79,6,2001,16721,637.0,7871.1,11.9
23875,79,8,2001,30449,637.0,7871.1,11.9
23876,79,1,2002,30421,637.0,7875.7,12.24
23877,79,3,2002,144401,637.0,7875.7,12.24
23878,79,4,2002,12839,637.0,7875.7,12.24
23879,79,5,2002,14190,637.0,7875.7,12.24
23880,79,6,2002,20909,637.0,7875.7,12.24
23881,79,8,2002,20580,637.0,7875.7,12.24
23882,79,1,2004,45497,637.0,6778.2,11.63
23883,79,3,2004,166540,637.0,6778.2,11.63
23884,79,4,2004,40056,637.0,6778.2,11.63
23885,79,5,2004,37611,637.0,6778.2,11.63
23886,79,6,2004,26595,637.0,6778.2,11.63
23887,79,8,2004,34775,637.0,6778.2,11.63
23888,79,1,2005,39816,637.0,7565.7,11.25
23889,79,3,2005,131035,637.0,7565.7,11.25
23890,79,4,2005,41989,637.0,7565.7,11.25
23891,79,5,2005,25291,637.0,7565.7,11.25
23892,79,6,2005,23922,637.0,7565.7,11.25
23893,79,8,2005,29985,637.0,7565.7,11.25
23894,79,1,2006,35754,637.0,6733.2,11.63
23895,79,3,2006,141860,637.0,6733.2,11.63
23896,79,4,2006,32993,637.0,6733.2,11.63
23897,79,5,2006,17986,637.0,6733.2,11.63
23898,79,6,2006,19434,637.0,6733.2,11.63
23899,79,8,2006,27737,637.0,6733.2,11.63
23900,79,1,2007,17030,637.0,6314.0,12.99
23901,79,3,2007,136211,637.0,6314.0,12.99
23902,79,4,2007,34023,637.0,6314.0,12.99
23903,79,5,2007,13345,637.0,6314.0,12.99
23904,79,6,2007,12450,637.0,6314.0,12.99
23905,79,8,2007,16100,637.0,6314.0,12.99
23906,79,1,2008,32271,637.0,7193.7,12.5
23907,79,3,2008,140485,637.0,7193.7,12.5
23908,79,4,2008,49326,637.0,7193.7,12.5
23909,79,5,2008,26348,637.0,7193.7,12.5
23910,79,6,2008,19633,637.0,7193.7,12.5
23911,79,8,2008,34222,637.0,7193.7,12.5
23912,79,1,2009,34169,637.0,6548.7,12.47
23913,79,3,2009,153812,637.0,6548.7,12.47
23914,79,4,2009,54262,637.0,6548.7,12.47
23915,79,5,2009,23758,637.0,6548.7,12.47
23916,79,6,2009,17465,637.0,6548.7,12.47
23917,79,8,2009,24305,637.0,6548.7,12.47
23918,79,1,2010,43176,637.0,7249.2,11.94
23919,79,3,2010,132960,637.0,7249.2,11.94
23920,79,4,2010,49656,637.0,7249.2,11.94
23921,79,5,2010,19918,637.0,7249.2,11.94
23922,79,6,2010,23641,637.0,7249.2,11.94
23923,79,8,2010,27000,637.0,7249.2,11.94
23924,79,1,2011,45292,637.0,6582.9,11.26
23925,79,3,2011,164154,637.0,6582.9,11.26
23926,79,4,2011,51504,637.0,6582.9,11.26
23927,79,5,2011,31313,637.0,6582.9,11.26
23928,79,6,2011,19849,637.0,6582.9,11.26
23929,79,8,2011,36650,637.0,6582.9,11.26
23930,79,1,2012,21870,637.0,6418.7,12.33
23931,79,3,2012,107623,637.0,6418.7,12.33
23932,79,4,2012,44995,637.0,6418.7,12.33
23933,79,5,2012,19335,637.0,6418.7,12.33
23934,79,6,2012,13388,637.0,6418.7,12.33
23935,79,8,2012,26593,637.0,6418.7,12.33
23936,79,1,2013,44941,637.0,6947.9,13.94
23937,79,3,2013,158462,637.0,6947.9,13.94
23938,79,4,2013,47194,637.0,6947.9,13.94
23939,79,5,2013,23726,637.0,6947.9,13.94
23940,79,6,2013,22242,637.0,6947.9,13.94
23941,79,8,2013,34786,637.0,6947.9,13.94
23942,80,0,1990,20126,1212.0,157.0,19.39
23943,80,1,1990,10252,1212.0,157.0,19.39
23944,80,3,1990,67453,1212.0,157.0,19.39
23945,80,4,1990,13652,1212.0,157.0,19.39
23946,80,5,1990,10688,1212.0,157.0,19.39
23947,80,6,1990,6735,1212.0,157.0,19.39
23948,80,7,1990,46491,1212.0,157.0,19.39
23949,80,8,1990,11811,1212.0,157.0,19.39
23950,80,9,1990,40000,1212.0,157.0,19.39
23951,80,0,1991,26400,1212.0,107.0,19.22
23952,80,1,1991,11556,1212.0,107.0,19.22
23953,80,3,1991,68462,1212.0,107.0,19.22
23954,80,4,1991,24118,1212.0,107.0,19.22
23955,80,5,1991,12813,1212.0,107.0,19.22
23956,80,6,1991,7200,1212.0,107.0,19.22
23957,80,7,1991,50000,1212.0,107.0,19.22
23958,80,8,1991,12333,1212.0,107.0,19.22
23959,80,9,1991,30769,1212.0,107.0,19.22
23960,80,0,1992,26100,1212.0,97.0,19.54
23961,80,1,1992,12250,1212.0,97.0,19.54
23962,80,3,1992,66731,1212.0,97.0,19.54
23963,80,4,1992,24030,1212.0,97.0,19.54
23964,80,5,1992,7507,1212.0,97.0,19.54
23965,80,6,1992,8095,1212.0,97.0,19.54
23966,80,7,1992,50248,1212.0,97.0,19.54
23967,80,8,1992,11455,1212.0,97.0,19.54
23968,80,9,1992,50000,1212.0,97.0,19.54
23969,80,0,1993,24250,1212.0,127.4,19.53
23970,80,1,1993,17400,1212.0,127.4,19.53
23971,80,3,1993,68053,1212.0,127.4,19.53
23972,80,4,1993,26400,1212.0,127.4,19.53
23973,80,5,1993,12810,1212.0,127.4,19.53
23974,80,6,1993,6667,1212.0,127.4,19.53
23975,80,7,1993,49855,1212.0,127.4,19.53
23976,80,8,1993,12000,1212.0,127.4,19.53
23977,80,9,1993,53333,1212.0,127.4,19.53
23978,80,0,1994,11778,1212.0,157.8,19.55
23979,80,1,1994,16750,1212.0,157.8,19.55
23980,80,3,1994,67588,1212.0,157.8,19.55
23981,80,4,1994,26471,1212.0,157.8,19.55
23982,80,5,1994,6850,1212.0,157.8,19.55
23983,80,6,1994,8894,1212.0,157.8,19.55
23984,80,7,1994,49953,1212.0,157.8,19.55
23985,80,8,1994,11852,1212.0,157.8,19.55
23986,80,9,1994,30769,1212.0,157.8,19.55
23987,80,0,1995,24667,1212.0,188.2,19.81
23988,80,1,1995,11200,1212.0,188.2,19.81
23989,80,3,1995,68850,1212.0,188.2,19.81
23990,80,4,1995,36508,1212.0,188.2,19.81
23991,80,5,1995,11521,1212.0,188.2,19.81
23992,80,6,1995,10346,1212.0,188.2,19.81
23993,80,7,1995,50045,1212.0,188.2,19.81
23994,80,8,1995,10442,1212.0,188.2,19.81
23995,80,9,1995,36227,1212.0,188.2,19.81
23996,80,0,1996,27580,1212.0,218.6,19.31
23997,80,1,1996,11099,1212.0,218.6,19.31
23998,80,3,1996,55823,1212.0,218.6,19.31
23999,80,4,1996,32980,1212.0,218.6,19.31
24000,80,5,1996,13610,1212.0,218.6,19.31
24001,80,6,1996,4856,1212.0,218.6,19.31
24002,80,7,1996,51123,1212.0,218.6,19.31
24003,80,8,1996,11357,1212.0,218.6,19.31
24004,80,9,1996,38151,1212.0,218.6,19.31
24005,80,0,1997,24699,1212.0,249.0,19.78
24006,80,1,1997,10908,1212.0,249.0,19.78
24007,80,3,1997,54673,1212.0,249.0,19.78
24008,80,4,1997,30328,1212.0,249.0,19.78
24009,80,5,1997,11222,1212.0,249.0,19.78
